temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante
2023/24,Clausura,17,2024-04-27,,Deportivo Toluca,Cruz Azul,0,1,False,,
2023/24,Clausura,17,2024-04-27,19:10,CF Pachuca,Mazatlán FC,1,1,False,,
2023/24,Clausura,17,2024-04-27,21:10,Atlas Guadalajara,Deportivo Guadalajara,0,1,False,,
2023/24,Clausura,17,2024-04-28,18:00,Club Necaxa,CF Monterrey,2,5,False,,
2023/24,Clausura,17,2024-04-28,,Santos Laguna,Atlético San Luis,0,3,False,,
2023/24,Clausura,17,2024-05-02,19:00,Club Necaxa,Gallos Blancos,1,1,True,3.0,2.0
2023/24,Clausura,17,2024-05-02,21:15,CF Pachuca,Pumas UNAM,0,0,True,3.0,5.0
2023/24,Clausura,17,2024-05-05,20:05,CF Pachuca,Club Necaxa,2,1,False,,
2023/24,Clausura,17,2024-05-08,19:05,Deportivo Guadalajara,Deportivo Toluca,1,0,False,,
2023/24,Clausura,17,2024-05-08,21:16,CF Pachuca,CF América,1,1,False,,
2023/24,Clausura,17,2024-05-09,19:00,Pumas UNAM,Cruz Azul,0,2,False,,
2023/24,Clausura,17,2024-05-09,21:10,UANL Tigres,CF Monterrey,1,2,False,,
2023/24,Clausura,17,2024-05-11,18:00,CF América,CF Pachuca,1,1,False,,
2023/24,Clausura,17,2024-05-11,20:10,Deportivo Toluca,Deportivo Guadalajara,0,0,False,,
2023/24,Clausura,17,2024-05-12,19:00,Cruz Azul,Pumas UNAM,2,2,False,,
2023/24,Clausura,17,2024-05-12,21:10,CF Monterrey,UANL Tigres,1,1,False,,
2023/24,Clausura,17,2024-05-15,20:05,Deportivo Guadalajara,CF América,0,0,False,,
2023/24,Clausura,17,2024-05-16,21:00,CF Monterrey,Cruz Azul,0,1,False,,
2023/24,Clausura,17,2024-05-18,20:00,CF América,Deportivo Guadalajara,1,0,False,,
2023/24,Clausura,17,2024-05-19,18:00,Cruz Azul,CF Monterrey,1,2,False,,
2023/24,Clausura,17,2024-05-23,20:00,Cruz Azul,CF América,1,1,False,,
2023/24,Clausura,17,2024-05-26,19:35,CF América,Cruz Azul,1,0,False,,
2024/25,Apertura,1,2024-07-05,16:45,Puebla FC,Santos Laguna,1,0,False,,
2024/25,Apertura,1,2024-07-05,19:00,Gallos Blancos,Club Tijuana,1,2,False,,
2024/25,Apertura,1,2024-07-05,21:10,FC Juárez,Atlas Guadalajara,2,2,False,,
2024/25,Apertura,1,2024-07-06,17:00,Atlético San Luis,CF América,2,1,False,,
2024/25,Apertura,1,2024-07-06,19:00,UANL Tigres,Club Necaxa,1,0,False,,
2024/25,Apertura,1,2024-07-06,,Deportivo Guadalajara,Deportivo Toluca,0,0,False,,
2024/25,Apertura,1,2024-07-06,21:00,Cruz Azul,Mazatlán FC,1,0,False,,
2024/25,Apertura,1,2024-07-07,12:00,Pumas UNAM,Club León,4,1,False,,
2024/25,Apertura,1,2024-07-07,19:00,CF Pachuca,CF Monterrey,0,1,False,,
2024/25,Apertura,2,2024-07-12,19:00,CF América,Gallos Blancos,3,1,False,,
2024/25,Apertura,2,2024-07-12,21:00,Mazatlán FC,Atlético San Luis,2,2,False,,
2024/25,Apertura,2,2024-07-12,,Club Tijuana,Deportivo Guadalajara,4,2,False,,
2024/25,Apertura,2,2024-07-12,21:05,Atlas Guadalajara,UANL Tigres,1,1,False,,
2024/25,Apertura,2,2024-07-13,17:00,Club Necaxa,Puebla FC,4,1,False,,
2024/25,Apertura,2,2024-07-13,,Club León,CF Pachuca,0,0,False,,
2024/25,Apertura,2,2024-07-13,19:05,Santos Laguna,Pumas UNAM,1,1,False,,
2024/25,Apertura,2,2024-07-13,19:10,Deportivo Toluca,FC Juárez,3,2,False,,
2024/25,Apertura,2,2024-07-13,21:10,CF Monterrey,Cruz Azul,0,4,False,,
2024/25,Apertura,3,2024-07-16,19:00,Gallos Blancos,Deportivo Guadalajara,0,2,False,,
2024/25,Apertura,3,2024-07-16,,Atlas Guadalajara,Santos Laguna,1,0,False,,
2024/25,Apertura,3,2024-07-16,,CF Pachuca,Atlético San Luis,2,0,False,,
2024/25,Apertura,3,2024-07-16,21:00,Puebla FC,Club León,2,2,False,,
2024/25,Apertura,3,2024-07-16,21:05,Cruz Azul,Club Tijuana,3,0,False,,
2024/25,Apertura,3,2024-07-17,19:00,Club Necaxa,CF Monterrey,0,1,False,,
2024/25,Apertura,3,2024-07-17,19:06,FC Juárez,Pumas UNAM,1,2,False,,
2024/25,Apertura,3,2024-07-17,21:00,Deportivo Toluca,Mazatlán FC,3,0,False,,
2024/25,Apertura,3,2024-07-17,,UANL Tigres,CF América,1,0,False,,
2024/25,Apertura,4,2024-07-19,19:00,Atlético San Luis,Club Tijuana,1,1,False,,
2024/25,Apertura,4,2024-07-19,21:05,Puebla FC,Atlas Guadalajara,1,2,False,,
2024/25,Apertura,4,2024-07-20,17:05,Deportivo Guadalajara,Mazatlán FC,2,0,False,,
2024/25,Apertura,4,2024-07-20,19:00,Santos Laguna,UANL Tigres,0,3,False,,
2024/25,Apertura,4,2024-07-20,,CF Monterrey,Gallos Blancos,2,1,False,,
2024/25,Apertura,4,2024-07-20,21:05,Cruz Azul,Deportivo Toluca,1,1,False,,
2024/25,Apertura,4,2024-07-20,21:10,FC Juárez,CF América,1,2,False,,
2024/25,Apertura,4,2024-07-21,17:00,Pumas UNAM,CF Pachuca,2,0,False,,
2024/25,Apertura,4,2024-07-21,19:05,Club León,Club Necaxa,1,1,False,,
2024/25,Apertura,5,2024-08-23,19:00,Gallos Blancos,Cruz Azul,0,2,False,,
2024/25,Apertura,5,2024-08-23,20:00,Mazatlán FC,CF Pachuca,3,0,False,,
2024/25,Apertura,5,2024-08-23,21:05,Club Tijuana,CF Monterrey,2,2,False,,
2024/25,Apertura,5,2024-08-24,17:00,Club Necaxa,FC Juárez,3,0,False,,
2024/25,Apertura,5,2024-08-24,19:00,Club León,Santos Laguna,1,1,False,,
2024/25,Apertura,5,2024-08-24,,Atlas Guadalajara,Pumas UNAM,2,1,False,,
2024/25,Apertura,5,2024-08-24,,UANL Tigres,Deportivo Guadalajara,1,1,False,,
2024/25,Apertura,5,2024-08-24,21:05,CF América,Puebla FC,0,1,False,,
2024/25,Apertura,5,2024-08-25,12:00,Deportivo Toluca,Atlético San Luis,2,1,False,,
2024/25,Apertura,6,2024-08-30,19:00,Atlético San Luis,Atlas Guadalajara,2,1,False,,
2024/25,Apertura,6,2024-08-30,20:00,Mazatlán FC,Puebla FC,1,1,False,,
2024/25,Apertura,6,2024-08-30,21:05,Club Tijuana,Club León,2,1,False,,
2024/25,Apertura,6,2024-08-31,17:00,CF Pachuca,Gallos Blancos,1,1,False,,
2024/25,Apertura,6,2024-08-31,17:05,Deportivo Guadalajara,FC Juárez,5,0,False,,
2024/25,Apertura,6,2024-08-31,19:00,CF Monterrey,Deportivo Toluca,1,2,False,,
2024/25,Apertura,6,2024-08-31,21:10,Cruz Azul,CF América,4,1,False,,
2024/25,Apertura,6,2024-09-01,17:00,Pumas UNAM,UANL Tigres,1,3,False,,
2024/25,Apertura,6,2024-09-01,19:05,Santos Laguna,Club Necaxa,3,2,False,,
2024/25,Apertura,7,2024-09-13,18:00,Puebla FC,Gallos Blancos,2,1,False,,
2024/25,Apertura,7,2024-09-13,19:00,Atlas Guadalajara,CF Pachuca,2,0,False,,
2024/25,Apertura,7,2024-09-13,20:00,FC Juárez,Mazatlán FC,1,0,False,,
2024/25,Apertura,7,2024-09-13,20:10,UANL Tigres,Atlético San Luis,1,0,False,,
2024/25,Apertura,7,2024-09-13,21:00,Club Necaxa,Pumas UNAM,2,0,False,,
2024/25,Apertura,7,2024-09-14,16:45,Deportivo Toluca,Club Tijuana,4,0,False,,
2024/25,Apertura,7,2024-09-14,18:50,CF América,Deportivo Guadalajara,1,0,False,,
2024/25,Apertura,7,2024-09-14,20:35,Club León,Cruz Azul,1,2,False,,
2024/25,Apertura,7,2024-09-14,21:00,Santos Laguna,CF Monterrey,0,2,False,,
2024/25,Apertura,8,2024-08-18,18:05,Club Tijuana,Santos Laguna,3,1,False,,
2024/25,Apertura,8,2024-09-17,19:00,Atlético San Luis,Cruz Azul,3,1,False,,
2024/25,Apertura,8,2024-09-17,,CF Pachuca,Deportivo Toluca,2,2,False,,
2024/25,Apertura,8,2024-09-17,,CF América,Atlas Guadalajara,3,0,False,,
2024/25,Apertura,8,2024-09-17,21:05,Pumas UNAM,Puebla FC,1,0,False,,
2024/25,Apertura,8,2024-09-17,21:10,Gallos Blancos,UANL Tigres,1,0,False,,
2024/25,Apertura,8,2024-09-18,19:05,Deportivo Guadalajara,Club León,2,0,False,,
2024/25,Apertura,8,2024-09-18,20:00,Mazatlán FC,Club Necaxa,0,0,False,,
2024/25,Apertura,8,2024-09-18,21:00,CF Monterrey,FC Juárez,3,2,False,,
2024/25,Apertura,9,2024-09-20,19:00,Atlas Guadalajara,Gallos Blancos,0,1,False,,
2024/25,Apertura,9,2024-09-20,,Puebla FC,CF Pachuca,2,3,False,,
2024/25,Apertura,9,2024-09-21,17:00,Club León,Atlético San Luis,1,0,False,,
2024/25,Apertura,9,2024-09-21,19:00,Club Necaxa,CF América,1,1,False,,
2024/25,Apertura,9,2024-09-21,,CF Monterrey,Mazatlán FC,0,0,False,,
2024/25,Apertura,9,2024-09-21,21:05,Cruz Azul,Deportivo Guadalajara,1,0,False,,
2024/25,Apertura,9,2024-09-22,17:00,Pumas UNAM,Club Tijuana,1,0,False,,
2024/25,Apertura,9,2024-09-22,19:05,Santos Laguna,Deportivo Toluca,2,0,False,,
2024/25,Apertura,9,2024-09-22,19:10,FC Juárez,UANL Tigres,0,1,False,,
2024/25,Apertura,10,2024-09-27,18:00,Puebla FC,FC Juárez,2,3,False,,
2024/25,Apertura,10,2024-09-27,19:00,Gallos Blancos,Club Necaxa,0,0,False,,
2024/25,Apertura,10,2024-09-27,20:00,UANL Tigres,Club León,2,2,False,,
2024/25,Apertura,10,2024-09-27,21:05,Club Tijuana,Mazatlán FC,1,0,False,,
2024/25,Apertura,10,2024-09-28,17:00,Deportivo Toluca,Atlas Guadalajara,4,1,False,,
2024/25,Apertura,10,2024-09-28,19:05,CF Pachuca,Cruz Azul,2,4,False,,
2024/25,Apertura,10,2024-09-28,21:05,Deportivo Guadalajara,CF Monterrey,1,1,False,,
2024/25,Apertura,10,2024-09-28,21:10,Atlético San Luis,Santos Laguna,3,1,False,,
2024/25,Apertura,10,2024-09-29,18:00,CF América,Pumas UNAM,0,1,False,,
2024/25,Apertura,11,2024-10-04,20:00,Mazatlán FC,Gallos Blancos,2,2,False,,
2024/25,Apertura,11,2024-10-04,21:00,Club Tijuana,CF Pachuca,2,1,False,,
2024/25,Apertura,11,2024-10-05,17:00,UANL Tigres,Puebla FC,1,0,False,,
2024/25,Apertura,11,2024-10-05,,Atlético San Luis,CF Monterrey,1,0,False,,
2024/25,Apertura,11,2024-10-05,,Cruz Azul,Club Necaxa,3,0,False,,
2024/25,Apertura,11,2024-10-05,19:00,Deportivo Toluca,Pumas UNAM,1,1,False,,
2024/25,Apertura,11,2024-10-05,19:05,Deportivo Guadalajara,Atlas Guadalajara,2,3,False,,
2024/25,Apertura,11,2024-10-05,21:00,Club León,CF América,1,1,False,,
2024/25,Apertura,11,2024-10-06,20:05,Santos Laguna,FC Juárez,0,2,False,,
2024/25,Apertura,12,2024-10-18,19:00,Atlas Guadalajara,Mazatlán FC,0,0,False,,
2024/25,Apertura,12,2024-10-18,,Gallos Blancos,Deportivo Toluca,0,1,False,,
2024/25,Apertura,12,2024-10-18,21:05,Puebla FC,Cruz Azul,1,2,False,,
2024/25,Apertura,12,2024-10-18,21:10,Club Necaxa,Club Tijuana,1,2,False,,
2024/25,Apertura,12,2024-10-19,17:00,CF Pachuca,Deportivo Guadalajara,0,2,False,,
2024/25,Apertura,12,2024-10-19,19:05,CF América,Santos Laguna,3,0,False,,
2024/25,Apertura,12,2024-10-19,19:06,FC Juárez,Club León,2,3,False,,
2024/25,Apertura,12,2024-10-19,21:10,CF Monterrey,UANL Tigres,4,2,False,,
2024/25,Apertura,12,2024-10-20,12:00,Pumas UNAM,Atlético San Luis,3,0,False,,
2024/25,Apertura,13,2024-08-18,20:00,Atlético San Luis,Gallos Blancos,4,0,False,,
2024/25,Apertura,13,2024-10-22,19:00,Santos Laguna,CF Pachuca,1,1,False,,
2024/25,Apertura,13,2024-10-22,19:05,Deportivo Guadalajara,Club Necaxa,3,2,False,,
2024/25,Apertura,13,2024-10-22,21:05,Deportivo Toluca,Puebla FC,5,0,False,,
2024/25,Apertura,13,2024-10-22,21:06,Mazatlán FC,UANL Tigres,2,0,False,,
2024/25,Apertura,13,2024-10-23,19:00,Cruz Azul,FC Juárez,4,0,False,,
2024/25,Apertura,13,2024-10-23,,CF Monterrey,Pumas UNAM,0,0,False,,
2024/25,Apertura,13,2024-10-23,21:00,Club León,Atlas Guadalajara,0,0,False,,
2024/25,Apertura,13,2024-10-23,21:05,Club Tijuana,CF América,2,2,False,,
2024/25,Apertura,14,2024-10-25,19:00,Santos Laguna,Mazatlán FC,0,0,False,,
2024/25,Apertura,14,2024-10-25,21:00,Puebla FC,Deportivo Guadalajara,1,0,False,,
2024/25,Apertura,14,2024-10-26,17:00,Club León,Gallos Blancos,4,0,False,,
2024/25,Apertura,14,2024-10-26,18:00,Pumas UNAM,Cruz Azul,0,2,False,,
2024/25,Apertura,14,2024-10-26,21:00,UANL Tigres,CF Pachuca,2,1,False,,
2024/25,Apertura,14,2024-10-26,21:05,Atlas Guadalajara,Club Tijuana,0,0,False,,
2024/25,Apertura,14,2024-10-27,18:00,Club Necaxa,Deportivo Toluca,1,3,False,,
2024/25,Apertura,14,2024-10-27,18:06,FC Juárez,Atlético San Luis,2,4,False,,
2024/25,Apertura,14,2024-10-27,20:05,CF América,CF Monterrey,2,1,False,,
2024/25,Apertura,15,2024-11-01,19:00,Gallos Blancos,FC Juárez,1,2,False,,
2024/25,Apertura,15,2024-11-01,21:00,Mazatlán FC,CF América,0,5,False,,
2024/25,Apertura,15,2024-11-01,21:05,Club Tijuana,UANL Tigres,0,3,False,,
2024/25,Apertura,15,2024-11-02,17:00,Atlético San Luis,Puebla FC,2,0,False,,
2024/25,Apertura,15,2024-11-02,,Deportivo Toluca,Club León,2,2,False,,
2024/25,Apertura,15,2024-11-02,19:05,Deportivo Guadalajara,Pumas UNAM,0,0,False,,
2024/25,Apertura,15,2024-11-02,,CF Monterrey,Atlas Guadalajara,4,0,False,,
2024/25,Apertura,15,2024-11-02,21:06,CF Pachuca,Club Necaxa,6,2,False,,
2024/25,Apertura,15,2024-11-02,21:10,Cruz Azul,Santos Laguna,2,0,False,,
2024/25,Apertura,16,2024-08-16,19:00,Puebla FC,CF Monterrey,1,2,False,,
2024/25,Apertura,16,2024-11-05,19:00,Club León,Mazatlán FC,0,0,False,,
2024/25,Apertura,16,2024-11-05,,Santos Laguna,Deportivo Guadalajara,0,2,False,,
2024/25,Apertura,16,2024-11-05,21:05,Pumas UNAM,Gallos Blancos,2,0,False,,
2024/25,Apertura,16,2024-11-06,19:00,UANL Tigres,Deportivo Toluca,2,1,False,,
2024/25,Apertura,16,2024-11-06,,Club Necaxa,Atlético San Luis,1,1,False,,
2024/25,Apertura,16,2024-11-06,,CF América,CF Pachuca,2,1,False,,
2024/25,Apertura,16,2024-11-06,21:05,Atlas Guadalajara,Cruz Azul,2,2,False,,
2024/25,Apertura,16,2024-11-06,21:06,FC Juárez,Club Tijuana,1,1,False,,
2024/25,Apertura,17,2024-11-08,19:00,Gallos Blancos,Santos Laguna,3,2,False,,
2024/25,Apertura,17,2024-11-08,21:00,Mazatlán FC,Pumas UNAM,0,1,False,,
2024/25,Apertura,17,2024-11-09,17:05,Deportivo Guadalajara,Atlético San Luis,0,1,False,,
2024/25,Apertura,17,2024-11-09,19:00,CF Pachuca,FC Juárez,0,1,False,,
2024/25,Apertura,17,2024-11-09,,Deportivo Toluca,CF América,4,0,False,,
2024/25,Apertura,17,2024-11-09,21:05,Cruz Azul,UANL Tigres,1,1,False,,
2024/25,Apertura,17,2024-11-10,17:00,Club Necaxa,Atlas Guadalajara,0,0,False,,
2024/25,Apertura,17,2024-11-10,19:05,CF Monterrey,Club León,2,1,False,,
2024/25,Apertura,17,2024-11-10,21:10,Club Tijuana,Puebla FC,2,1,False,,
2024/25,Apertura,17,2024-11-21,19:05,Deportivo Guadalajara,Atlas Guadalajara,1,2,False,,
2024/25,Apertura,17,2024-11-21,21:00,Club Tijuana,CF América,2,2,True,2.0,3.0
2024/25,Apertura,17,2024-11-24,21:00,Club Tijuana,Atlas Guadalajara,3,0,False,,
2024/25,Apertura,17,2024-11-27,19:00,CF América,Deportivo Toluca,2,0,False,,
2024/25,Apertura,17,2024-11-27,21:10,Club Tijuana,Cruz Azul,3,0,False,,
2024/25,Apertura,17,2024-11-28,19:00,Atlético San Luis,UANL Tigres,3,0,False,,
2024/25,Apertura,17,2024-11-28,21:10,CF Monterrey,Pumas UNAM,1,0,False,,
2024/25,Apertura,17,2024-11-30,17:00,Deportivo Toluca,CF América,0,2,False,,
2024/25,Apertura,17,2024-11-30,19:10,Cruz Azul,Club Tijuana,3,0,False,,
2024/25,Apertura,17,2024-12-01,12:00,Pumas UNAM,CF Monterrey,3,5,False,,
2024/25,Apertura,17,2024-12-01,19:00,UANL Tigres,Atlético San Luis,0,0,False,,
2024/25,Apertura,17,2024-12-04,21:00,Atlético San Luis,CF Monterrey,2,1,False,,
2024/25,Apertura,17,2024-12-05,20:00,CF América,Cruz Azul,0,0,False,,
2024/25,Apertura,17,2024-12-07,20:00,CF Monterrey,Atlético San Luis,5,1,False,,
2024/25,Apertura,17,2024-12-08,19:00,Cruz Azul,CF América,3,4,False,,
2024/25,Apertura,17,2024-12-12,20:00,CF América,CF Monterrey,2,1,False,,
2024/25,Apertura,17,2024-12-15,19:00,CF Monterrey,CF América,1,1,False,,
2024/25,Clausura,1,2025-01-10,19:00,Gallos Blancos,CF América,0,1,False,,
2024/25,Clausura,1,2025-01-10,21:00,Club Tijuana,Deportivo Toluca,2,4,False,,
2024/25,Clausura,1,2025-01-10,,Mazatlán FC,FC Juárez,1,1,False,,
2024/25,Clausura,1,2025-01-11,17:00,Atlético San Luis,UANL Tigres,1,3,False,,
2024/25,Clausura,1,2025-01-11,19:05,Deportivo Guadalajara,Santos Laguna,1,0,False,,
2024/25,Clausura,1,2025-01-11,21:05,Cruz Azul,Atlas Guadalajara,1,1,False,,
2024/25,Clausura,1,2025-01-12,12:00,Pumas UNAM,Club Necaxa,2,1,False,,
2024/25,Clausura,1,2025-01-12,19:00,CF Monterrey,Puebla FC,1,1,False,,
2024/25,Clausura,1,2025-02-05,21:10,CF Pachuca,Club León,1,2,False,,
2024/25,Clausura,2,2025-01-16,20:10,CF América,Club Tijuana,1,1,False,,
2024/25,Clausura,2,2025-01-17,19:00,Puebla FC,Atlético San Luis,1,2,False,,
2024/25,Clausura,2,2025-01-17,,UANL Tigres,Mazatlán FC,2,1,False,,
2024/25,Clausura,2,2025-01-17,21:05,Club Necaxa,Deportivo Guadalajara,3,2,False,,
2024/25,Clausura,2,2025-01-18,17:00,FC Juárez,Cruz Azul,1,0,False,,
2024/25,Clausura,2,2025-01-18,19:00,Deportivo Toluca,CF Monterrey,1,1,False,,
2024/25,Clausura,2,2025-01-18,21:00,Atlas Guadalajara,Club León,1,2,False,,
2024/25,Clausura,2,2025-01-19,17:00,Gallos Blancos,Pumas UNAM,3,2,False,,
2024/25,Clausura,2,2025-01-20,19:00,CF Pachuca,Santos Laguna,2,1,False,,
2024/25,Clausura,3,2025-01-24,19:00,Atlético San Luis,Club Necaxa,0,3,False,,
2024/25,Clausura,3,2025-01-24,21:00,Club Tijuana,Gallos Blancos,2,1,False,,
2024/25,Clausura,3,2025-01-24,,Mazatlán FC,Deportivo Toluca,2,1,False,,
2024/25,Clausura,3,2025-01-25,17:00,Club León,FC Juárez,1,0,False,,
2024/25,Clausura,3,2025-01-25,,Cruz Azul,Puebla FC,1,1,False,,
2024/25,Clausura,3,2025-01-25,19:00,Santos Laguna,CF América,1,4,False,,
2024/25,Clausura,3,2025-01-25,19:05,Deportivo Guadalajara,UANL Tigres,1,1,False,,
2024/25,Clausura,3,2025-01-25,21:10,CF Monterrey,CF Pachuca,2,3,False,,
2024/25,Clausura,3,2025-01-26,12:00,Pumas UNAM,Atlas Guadalajara,0,0,False,,
2024/25,Clausura,4,2025-01-28,19:00,CF América,Atlético San Luis,3,0,False,,
2024/25,Clausura,4,2025-01-28,,Puebla FC,Mazatlán FC,0,1,False,,
2024/25,Clausura,4,2025-01-28,21:00,Club León,Deportivo Guadalajara,2,1,False,,
2024/25,Clausura,4,2025-01-28,,UANL Tigres,Club Tijuana,4,0,False,,
2024/25,Clausura,4,2025-01-28,21:05,Club Necaxa,Cruz Azul,1,3,False,,
2024/25,Clausura,4,2025-01-29,19:00,Atlas Guadalajara,CF Monterrey,3,3,False,,
2024/25,Clausura,4,2025-01-29,,Gallos Blancos,CF Pachuca,0,1,False,,
2024/25,Clausura,4,2025-01-29,21:00,FC Juárez,Santos Laguna,1,0,False,,
2024/25,Clausura,4,2025-01-29,21:05,Pumas UNAM,Deportivo Toluca,1,1,False,,
2024/25,Clausura,5,2025-01-31,19:00,Mazatlán FC,Club León,1,2,False,,
2024/25,Clausura,5,2025-01-31,21:05,Club Tijuana,Cruz Azul,2,3,False,,
2024/25,Clausura,5,2025-02-01,17:00,CF América,FC Juárez,4,0,False,,
2024/25,Clausura,5,2025-02-01,17:05,Deportivo Guadalajara,Gallos Blancos,1,1,False,,
2024/25,Clausura,5,2025-02-01,19:00,CF Pachuca,Atlas Guadalajara,0,0,False,,
2024/25,Clausura,5,2025-02-01,19:05,CF Monterrey,Club Necaxa,1,0,False,,
2024/25,Clausura,5,2025-02-01,21:15,Deportivo Toluca,UANL Tigres,1,0,False,,
2024/25,Clausura,5,2025-02-02,17:00,Santos Laguna,Puebla FC,0,2,False,,
2024/25,Clausura,5,2025-02-02,19:00,Atlético San Luis,Pumas UNAM,2,3,False,,
2024/25,Clausura,6,2025-02-07,19:00,Gallos Blancos,Atlético San Luis,1,0,False,,
2024/25,Clausura,6,2025-02-07,,Club Necaxa,Santos Laguna,3,2,False,,
2024/25,Clausura,6,2025-02-07,21:00,Puebla FC,CF América,1,2,False,,
2024/25,Clausura,6,2025-02-08,19:00,Club León,Deportivo Toluca,3,3,False,,
2024/25,Clausura,6,2025-02-08,,UANL Tigres,Atlas Guadalajara,2,1,False,,
2024/25,Clausura,6,2025-02-08,21:00,FC Juárez,CF Monterrey,2,1,False,,
2024/25,Clausura,6,2025-02-08,21:05,Cruz Azul,CF Pachuca,2,1,False,,
2024/25,Clausura,6,2025-02-09,18:00,Pumas UNAM,Mazatlán FC,1,0,False,,
2024/25,Clausura,6,2025-02-09,21:05,Deportivo Guadalajara,Club Tijuana,2,1,False,,
2024/25,Clausura,7,2025-02-14,21:00,Club Tijuana,FC Juárez,1,2,False,,
2024/25,Clausura,7,2025-02-14,,Mazatlán FC,Santos Laguna,1,1,False,,
2024/25,Clausura,7,2025-02-14,,CF América,Club Necaxa,2,3,False,,
2024/25,Clausura,7,2025-02-15,17:00,Atlas Guadalajara,Puebla FC,3,2,False,,
2024/25,Clausura,7,2025-02-15,19:00,UANL Tigres,Cruz Azul,2,1,False,,
2024/25,Clausura,7,2025-02-15,21:10,Deportivo Toluca,Deportivo Guadalajara,2,1,False,,
2024/25,Clausura,7,2025-02-16,17:00,Gallos Blancos,CF Monterrey,2,4,False,,
2024/25,Clausura,7,2025-02-16,19:00,Atlético San Luis,Club León,1,2,False,,
2024/25,Clausura,7,2025-02-16,19:05,CF Pachuca,Pumas UNAM,2,1,False,,
2024/25,Clausura,8,2025-02-21,19:00,Club Necaxa,Mazatlán FC,3,1,False,,
2024/25,Clausura,8,2025-02-21,21:00,Puebla FC,Club Tijuana,2,0,False,,
2024/25,Clausura,8,2025-02-22,17:00,FC Juárez,Deportivo Toluca,0,4,False,,
2024/25,Clausura,8,2025-02-22,19:00,Club León,UANL Tigres,1,0,False,,
2024/25,Clausura,8,2025-02-22,,CF Monterrey,Atlético San Luis,3,1,False,,
2024/25,Clausura,8,2025-02-22,19:05,Deportivo Guadalajara,CF Pachuca,2,1,False,,
2024/25,Clausura,8,2025-02-22,21:05,Pumas UNAM,CF América,0,2,False,,
2024/25,Clausura,8,2025-02-23,17:00,Santos Laguna,Atlas Guadalajara,2,0,False,,
2024/25,Clausura,8,2025-02-23,19:05,Cruz Azul,Gallos Blancos,1,0,False,,
2024/25,Clausura,9,2025-02-18,21:10,Atlas Guadalajara,Club Necaxa,0,4,False,,
2024/25,Clausura,9,2025-02-19,19:00,CF América,Club León,1,1,False,,
2024/25,Clausura,9,2025-02-19,21:05,Santos Laguna,Cruz Azul,0,1,False,,
2024/25,Clausura,9,2025-02-25,19:00,UANL Tigres,FC Juárez,0,1,False,,
2024/25,Clausura,9,2025-02-25,21:00,Mazatlán FC,CF Monterrey,1,0,False,,
2024/25,Clausura,9,2025-02-25,21:10,Club Tijuana,Pumas UNAM,4,2,False,,
2024/25,Clausura,9,2025-02-26,19:00,CF Pachuca,Puebla FC,2,1,False,,
2024/25,Clausura,9,2025-02-26,21:00,Deportivo Toluca,Gallos Blancos,5,0,False,,
2024/25,Clausura,9,2025-02-26,21:05,Atlético San Luis,Deportivo Guadalajara,3,1,False,,
2024/25,Clausura,10,2025-02-28,21:00,Mazatlán FC,Cruz Azul,1,1,False,,
2024/25,Clausura,10,2025-03-01,17:00,CF América,Deportivo Toluca,3,0,False,,
2024/25,Clausura,10,2025-03-01,,FC Juárez,CF Pachuca,2,2,False,,
2024/25,Clausura,10,2025-03-01,19:00,Club Necaxa,UANL Tigres,1,2,False,,
2024/25,Clausura,10,2025-03-01,,Club León,Club Tijuana,2,1,False,,
2024/25,Clausura,10,2025-03-01,21:10,Pumas UNAM,Deportivo Guadalajara,0,1,False,,
2024/25,Clausura,10,2025-03-02,16:00,Gallos Blancos,Puebla FC,2,0,False,,
2024/25,Clausura,10,2025-03-02,18:00,Atlas Guadalajara,Atlético San Luis,3,1,False,,
2024/25,Clausura,10,2025-03-02,20:05,CF Monterrey,Santos Laguna,4,2,False,,
2024/25,Clausura,11,2025-03-07,19:00,Atlético San Luis,FC Juárez,1,0,False,,
2024/25,Clausura,11,2025-03-07,,UANL Tigres,Gallos Blancos,1,0,False,,
2024/25,Clausura,11,2025-03-07,21:00,Puebla FC,Pumas UNAM,1,3,False,,
2024/25,Clausura,11,2025-03-08,17:00,Deportivo Toluca,Club Necaxa,5,2,False,,
2024/25,Clausura,11,2025-03-08,19:00,CF Pachuca,Mazatlán FC,1,1,False,,
2024/25,Clausura,11,2025-03-08,19:05,Cruz Azul,CF Monterrey,1,1,False,,
2024/25,Clausura,11,2025-03-08,21:05,Deportivo Guadalajara,CF América,0,0,False,,
2024/25,Clausura,11,2025-03-09,17:00,Santos Laguna,Club León,2,1,False,,
2024/25,Clausura,11,2025-03-09,21:00,Club Tijuana,Atlas Guadalajara,3,4,False,,
2024/25,Clausura,12,2025-03-14,19:00,Gallos Blancos,Mazatlán FC,1,0,False,,
2024/25,Clausura,12,2025-03-14,,Club Necaxa,Club León,2,1,False,,
2024/25,Clausura,12,2025-03-14,21:05,Puebla FC,Deportivo Toluca,0,3,False,,
2024/25,Clausura,12,2025-03-15,17:00,UANL Tigres,Santos Laguna,3,0,False,,
2024/25,Clausura,12,2025-03-15,19:00,Cruz Azul,Atlético San Luis,3,0,False,,
